seq_index;Pgen_estimate
9599;2.30709e-09
9600;2.08211e-13
9597;1.39345e-11
9596;1.30179e-14
9608;6.35654e-16
9607;8.67522e-15
9602;2.67335e-16
9593;5.15779e-10
9592;9.60231e-11
9590;1.99174e-13
9598;5.87657e-14
9587;2.09244e-08
9589;2.34153e-09
9620;2.62544e-18
9585;3.77403e-10
9595;9.89728e-15
9588;5.45185e-20
9581;3.17264e-10
9584;3.22505e-13
9582;2.26705e-13
9580;2.54794e-10
9576;6.03361e-16
9583;2.11262e-22
9578;1.49857e-09
9573;5.62751e-12
9574;1.23801e-09
9575;2.95671e-14
9579;4.20407e-11
9591;7.93395e-22
9569;5.79422e-11
9577;9.35647e-13
9570;1.95988e-16
9594;3.92295e-17
9571;2.05688e-13
9586;7.50572e-15
9566;4.4261e-15
9561;1.51209e-10
9564;2.67958e-12
9572;1.50064e-12
9563;4.3312e-12
9562;3.6985e-11
9568;1.24729e-12
9559;9.05894e-14
9567;8.87721e-13
9557;1.82932e-13
9556;2.0047e-09
9560;2.40959e-17
9558;1.69349e-12
9550;3.39949e-17
9565;4.21674e-18
9555;7.54227e-14
9553;2.09685e-14
9552;8.84904e-15
9547;1.22394e-13
9549;5.52076e-16
9545;4.99758e-11
9554;8.11788e-17
9548;9.2516e-13
9543;4.1985e-11
9551;9.84688e-13
9546;2.92509e-16
9541;2.19289e-15
9540;2.75271e-12
9537;1.27836e-12
9536;5.79068e-10
9542;4.23481e-14
9535;4.8747e-09
9538;2.78358e-10
9544;1.01929e-17
9534;2.62113e-10
9532;7.21261e-09
9528;2.8417e-13
9530;1.57955e-09
9531;1.03753e-12
9527;2.93459e-10
9526;5.11567e-11
9529;5.25529e-15
9533;8.27147e-15
9539;6.3469e-10
9521;1.8567e-10
9518;2.04489e-10
9517;4.77955e-10
9520;2.74182e-13
9525;2.3601e-13
9516;1.55693e-09
9524;5.68062e-17
9519;1.31054e-10
9514;1.12156e-12
9511;6.31335e-12
9512;1.78598e-10
9509;6.45882e-15
9522;2.5244e-13
9515;1.23669e-09
9506;1.1602e-09
9505;9.33574e-14
9504;2.98887e-11
9513;2.07599e-11
9510;3.88657e-09
9502;1.62496e-08
9523;1.19937e-15
9508;1.60136e-12
9507;1.79692e-16
9500;4.84815e-14
9497;1.0773e-13
9495;6.65708e-10
9503;3.6017e-13
9499;1.99111e-10
9494;3.74385e-12
9492;3.45129e-09
9491;1.28862e-10
9493;2.00735e-14
9487;1.01034e-11
9489;2.02004e-15
9498;7.79518e-13
9488;4.08261e-10
9490;1.04676e-13
9481;1.63641e-09
9485;6.33707e-13
9501;2.18552e-16
9478;1.06583e-11
9496;5.55347e-16
9477;6.17304e-10
9486;6.57379e-16
9480;1.58654e-14
9475;1.27006e-10
9479;1.31849e-17
9476;3.37724e-13
9472;3.66193e-14
9483;1.08725e-22
9473;2.67178e-17
9470;1.30344e-09
9474;1.21475e-12
9467;5.31911e-11
9484;5.13204e-15
9466;2.07461e-10
9469;3.9414e-15
9463;5.60197e-16
9462;1.8786e-10
9464;2.50447e-16
9461;1.69859e-14
9471;8.32692e-12
9460;1.49889e-11
9465;9.01072e-15
9458;4.4016e-09
9456;9.90603e-19
