seq_index;Pgen_estimate
106601;2.05048e-09
106602;5.21483e-07
106600;6.02907e-12
106603;6.73295e-09
106599;4.21228e-10
106598;3.41538e-13
106597;1.03318e-10
106595;5.71116e-12
106594;1.10364e-08
106596;1.49093e-10
106592;5.3001e-07
106593;5.79016e-08
106591;1.521e-07
106589;3.58456e-07
106590;2.71221e-10
106588;1.00302e-09
106586;4.10526e-10
106585;2.32349e-08
106587;5.03515e-08
106584;9.36043e-09
106583;1.33455e-08
106580;1.83959e-08
106577;6.81381e-08
106582;2.11652e-11
106578;1.91774e-11
106579;1.77816e-08
106581;2.67422e-11
106576;6.21521e-09
106575;2.73848e-09
106571;1.83462e-07
106574;3.01603e-08
106572;3.14378e-12
106573;3.23707e-07
106569;1.97553e-09
106570;6.14776e-09
106564;4.17368e-09
106568;2.97895e-12
106567;4.21017e-08
106566;2.84599e-11
106562;8.58158e-17
106565;1.85753e-09
106561;6.12191e-09
106563;9.85653e-08
106559;7.57046e-09
106557;6.1179e-09
106560;3.91846e-08
106558;1.1314e-08
106555;3.99531e-08
106556;2.91848e-09
106554;1.17807e-07
106548;nan
106551;5.93939e-09
106552;3.75767e-12
106553;4.93359e-09
106550;5.04095e-11
106549;6.43106e-09
106547;7.22581e-10
106546;3.07795e-09
106545;9.46678e-10
106541;7.20998e-10
106540;1.44425e-10
106543;3.38633e-09
106542;1.81631e-15
106544;1.34171e-07
106539;1.50918e-10
106538;1.52851e-14
106537;1.06223e-11
106535;1.19445e-13
106533;1.24274e-11
106534;3.95607e-12
106536;2.11325e-13
106532;2.15693e-08
106527;nan
106531;1.33301e-08
106529;1.05393e-09
106530;2.26732e-17
106525;1.02613e-09
106528;3.04246e-10
106523;2.43888e-08
106521;nan
106526;5.96853e-09
106524;1.51023e-11
106520;2.01201e-11
106516;2.96391e-10
106522;2.44189e-14
106519;3.87858e-12
106518;6.24112e-09
106517;2.85751e-08
106514;7.44182e-13
106515;1.41102e-09
106512;3.62719e-07
106511;3.62719e-07
106513;2.43473e-13
106510;1.40193e-09
106506;6.93031e-08
106509;1.15026e-09
106507;2.27232e-12
106508;4.59231e-09
106504;2.94451e-10
106503;1.36241e-10
106497;nan
106505;1.08168e-07
106502;5.18933e-13
106499;2.3709e-09
106500;6.77902e-10
106498;1.8608e-08
106496;1.17711e-08
106501;4.15985e-14
106495;8.73028e-09
106494;5.06199e-10
106493;1.95283e-07
106491;3.27377e-08
106486;nan
106490;8.96171e-10
106489;2.09532e-09
106488;3.7374e-09
106492;7.91458e-10
106480;nan
106483;1.75318e-08
106482;6.69738e-14
106487;7.09154e-13
106481;2.8903e-08
106484;3.87428e-10
106485;1.37981e-13
106479;1.48096e-08
106475;6.68996e-12
106476;4.63591e-09
106472;9.75852e-09
106478;1.95006e-10
106477;1.74851e-12
106473;4.89442e-10
106474;4.93087e-10
106467;nan
106470;1.05887e-10
106469;6.62921e-12
106471;1.49962e-10
106468;4.22637e-11
106466;5.70626e-13
106464;2.85024e-08
106463;8.00711e-09
106465;6.8057e-08
106460;3.78561e-13
106459;4.00583e-12
106458;1.8309e-09
106462;4.27414e-10
106461;1.44582e-08
106455;6.94597e-10
106454;6.61112e-10
106456;2.54287e-07
106452;3.6226e-09
106453;4.83513e-09
106457;4.45052e-14
106451;5.54593e-09
106450;5.4257e-08
106449;1.05223e-08
106448;5.06819e-10
106444;1.84391e-10
106447;1.51451e-09
106443;7.38684e-09
106445;5.96267e-12
106446;1.02961e-08
106442;3.32962e-08
106441;1.26028e-08
106440;1.19735e-11
106439;1.37724e-07
106437;1.60804e-09
106438;1.98782e-13
106436;3.38884e-12
106432;3.10762e-08
106431;9.62019e-09
106435;8.60647e-09
106434;7.75092e-08
106430;1.18228e-12
106433;2.40324e-08
106428;3.89781e-09
106429;5.91258e-10
106427;1.85261e-07
106424;3.99621e-08
106425;2.42176e-08
106426;1.33543e-09
106422;5.51588e-11
106423;5.25556e-14
106416;nan
106421;6.27834e-10
106418;8.30375e-10
106419;1.03641e-10
106415;1.56522e-10
106417;4.02676e-17
106414;2.33635e-12
106420;2.89345e-12
106413;7.41731e-08
106412;6.7336e-11
106411;8.72248e-10
106408;7.11992e-10
106406;5.4189e-10
106410;1.07811e-11
106407;1.30727e-09
106409;5.26908e-10
106405;8.31362e-09
106401;4.20774e-11
106404;6.78662e-08
106403;3.27254e-12
106400;7.89225e-16
106398;1.26713e-08
106399;5.17603e-08
106402;2.4393e-09
106396;2.35423e-07
106397;1.07976e-12
106395;4.04488e-12
106392;4.00255e-09
106390;4.39807e-08
106394;2.47492e-08
106391;5.10916e-10
106393;6.49396e-08
106389;8.37172e-08
106388;1.59823e-19
106383;nan
106386;1.18249e-08
106387;2.89871e-07
106385;1.43057e-10
106381;2.62109e-07
106384;6.25967e-14
106382;3.21677e-13
106380;1.253e-09
106379;1.38518e-07
106377;1.02613e-09
106376;5.10744e-10
106378;2.95292e-08
106374;3.02484e-09
106371;4.57918e-08
106375;1.88526e-07
106372;1.91073e-08
106373;3.12602e-11
106368;9.83615e-11
106370;1.58784e-07
106369;5.8718e-09
106367;7.41731e-08
106364;5.14112e-09
106363;1.31163e-08
106366;1.65874e-10
106365;1.84878e-08
106362;1.87725e-08
106360;5.51023e-08
106361;1.72676e-08
106359;1.43367e-08
106358;5.54879e-10
106355;2.13561e-11
106356;4.00583e-12
106357;4.64634e-11
106354;2.09532e-09
106352;6.194e-12
106353;1.64781e-07
106351;5.49922e-12
106348;2.82016e-08
106350;9.57042e-08
106349;2.9319e-07
106347;1.75308e-08
106344;2.7566e-09
106346;9.49876e-13
106342;9.17837e-11
106343;2.86153e-09
106345;5.47901e-08
106334;nan
106341;3.38957e-09
106339;2.35423e-07
106332;nan
106340;1.19646e-09
106337;2.38231e-07
106338;1.94438e-08
106335;4.49128e-08
106336;1.29492e-08
106327;6.40879e-08
106331;4.55289e-08
106330;1.06223e-11
106329;9.23414e-14
106333;5.66612e-08
106324;nan
106328;6.08208e-14
106325;2.41619e-10
106326;1.03443e-10
106321;3.03468e-10
106322;3.97473e-10
106323;4.15997e-10
106319;1.45144e-09
106318;1.1555e-11
106320;1.01628e-14
106316;6.39401e-10
106317;6.37566e-10
106315;9.46626e-14
106314;1.34036e-09
106313;1.44496e-07
106312;2.35084e-10
106311;1.77913e-12
106308;9.97934e-11
106307;7.52872e-10
106310;3.18658e-10
106309;1.94311e-11
106304;1.91896e-10
106303;2.23494e-07
106302;2.16031e-10
106306;1.75245e-12
106305;4.49111e-08
106299;8.06085e-08
106301;1.08663e-10
106297;4.42352e-13
106300;2.88335e-09
106298;2.91255e-09
106296;1.41924e-10
106295;3.38933e-09
106294;1.58028e-10
106293;1.35272e-09
106292;5.60393e-14
106290;9.23462e-08
106287;2.2989e-11
106291;1.61409e-10
106286;5.42932e-10
106288;9.16065e-09
106289;3.96821e-09
106284;4.56605e-11
106282;2.15561e-10
106283;2.80854e-08
106285;7.46512e-10
106281;2.46328e-11
106278;1.12666e-10
106277;1.26857e-11
106279;1.45567e-09
106280;1.3584e-08
106275;9.72134e-11
106272;nan
106274;5.82158e-12
106276;1.45144e-09
106273;1.78248e-17
106271;7.47328e-13
106269;7.49603e-14
106266;1.58633e-10
106263;nan
106267;2.72716e-12
106268;3.68241e-08
106260;nan
106265;7.0046e-09
106264;1.93935e-13
106270;5.64123e-09
106258;6.44231e-09
106262;1.79421e-08
106261;9.56305e-08
106259;5.98857e-12
106256;1.75017e-10
106257;6.02089e-09
106255;1.80937e-10
106253;2.02316e-09
106252;6.91105e-09
106248;6.10225e-15
106254;2.22263e-09
106249;1.02832e-09
106251;8.30243e-12
106247;4.13643e-09
106246;3.14023e-07
106250;1.50433e-10
106243;7.3221e-13
106240;4.67306e-15
106241;1.3731e-12
106245;2.95205e-08
106244;9.84083e-10
106242;2.37204e-07
106238;1.75453e-12
106237;1.95047e-07
106239;2.57771e-11
106236;3.53754e-08
106232;2.82765e-09
106234;5.45392e-12
106235;6.1731e-11
106231;4.93091e-08
106230;1.61195e-08
106233;6.32365e-12
106229;5.90562e-12
106228;3.04141e-10
106226;1.36696e-10
106225;1.43397e-09
106227;8.46674e-11
106224;4.41531e-10
106223;2.09978e-10
106221;3.23681e-09
106220;6.7244e-10
106219;6.14451e-09
106213;nan
106218;4.44504e-07
106222;4.34973e-11
106217;7.15617e-09
106216;1.5853e-07
106214;1.15574e-09
106215;4.26439e-12
106212;4.74663e-09
106208;1.11351e-13
106209;6.0255e-08
106211;3.18226e-10
106210;1.34404e-10
106206;1.05244e-08
106207;1.21476e-10
106204;7.43415e-09
106205;1.77756e-12
106201;1.0834e-08
106199;2.40361e-13
106202;9.76627e-09
106200;3.67439e-08
106203;2.24322e-08
106193;nan
106196;2.14495e-11
106194;5.78245e-10
106198;1.10242e-09
106195;2.86973e-09
106192;4.56664e-10
106197;2.04222e-09
106191;8.91827e-11
106189;6.82654e-12
106190;1.23436e-10
106185;6.51608e-08
106187;3.7009e-09
106188;1.2625e-09
106184;6.83568e-15
106183;3.09782e-11
106181;1.38378e-11
106182;2.54068e-08
106179;9.02501e-09
106180;4.80844e-10
106178;1.40542e-07
106177;9.12277e-08
106176;3.42885e-11
106174;1.75453e-12
106175;1.34301e-09
106173;2.48712e-08
106171;2.20516e-10
106172;1.48542e-11
106170;2.53189e-07
106169;4.58434e-11
106168;4.27082e-13
106167;4.19e-08
106164;6.23418e-10
106166;2.51881e-08
106165;3.19154e-08
106162;1.76219e-07
106163;4.85108e-08
106160;9.40471e-10
106161;1.38663e-07
106159;7.84334e-08
106158;3.93157e-09
106155;2.53213e-10
106186;4.50486e-09
106156;3.7009e-09
106153;2.29392e-10
106154;9.30311e-11
106157;1.36614e-08
106151;8.97969e-17
106152;3.97473e-10
106150;7.05706e-07
106145;6.09138e-09
106143;1.48615e-12
106146;2.58859e-10
106144;2.77417e-08
106148;2.60525e-08
106149;1.35863e-09
106147;1.20713e-11
106140;1.49188e-08
106138;4.14047e-09
106137;2.09006e-08
106139;5.73253e-08
106141;8.10299e-08
106135;1.07372e-07
106142;4.34973e-11
106136;9.02771e-13
106133;6.69619e-07
106134;3.49839e-12
106132;4.78794e-08
106131;4.2918e-08
106129;4.25104e-08
106130;6.28895e-09
106127;3.13794e-07
106128;2.21487e-10
106126;8.50314e-11
106125;3.05125e-10
106123;1.65349e-11
106124;2.57532e-08
106117;5.09715e-09
106121;1.85877e-07
106122;3.81993e-08
106120;9.16065e-09
106114;6.65371e-10
106119;1.60513e-06
106115;5.4287e-09
106118;2.36365e-12
106116;1.82836e-09
106111;1.25737e-08
106113;1.88764e-11
106110;2.89302e-08
106109;9.51159e-08
106107;2.86788e-09
106112;9.76195e-13
106106;3.77563e-08
106108;1.22727e-07
106105;6.05984e-10
106103;2.97129e-15
106101;1.96652e-07
106102;1.36878e-11
106104;3.48859e-07
106099;1.39803e-07
106098;8.50314e-11
106100;1.16259e-11
106097;9.86146e-09
106095;4.28304e-11
106094;1.09697e-07
106096;7.21838e-08
106093;3.70283e-08
106091;2.03057e-08
106092;9.86859e-09
106089;8.34027e-08
106090;1.48988e-08
106087;6.85484e-11
106088;2.82921e-10
106085;8.44768e-09
106086;4.74049e-09
106082;9.97934e-11
106084;4.47591e-09
106083;3.25777e-10
106081;3.42626e-07
106079;1.15982e-12
106077;3.31919e-12
106078;2.27846e-10
106076;1.06558e-08
106075;8.9382e-09
106080;1.09785e-09
106068;nan
106073;2.7499e-12
106072;5.92271e-10
106070;2.88507e-15
106071;2.55889e-14
106069;1.76907e-09
106067;1.33845e-08
106066;7.89146e-13
106074;8.29318e-14
106065;2.44668e-11
106064;1.78986e-11
106062;1.24963e-08
106063;2.43938e-07
106058;2.27072e-15
106061;1.53344e-10
106060;1.80421e-08
106057;1.4596e-08
106059;7.55091e-09
106054;8.82218e-11
106055;6.63832e-11
106051;2.21448e-11
106056;1.61502e-10
106049;3.7734e-10
106050;9.16948e-11
106053;1.08543e-09
106052;3.25707e-11
106048;2.25035e-14
106044;4.28668e-11
106047;1.52427e-11
106041;4.34132e-09
106046;1.52107e-10
106043;1.09732e-09
106045;6.12738e-12
106042;1.61697e-09
106038;3.9934e-10
106040;5.25666e-08
106039;1.74912e-10
106037;6.02333e-18
106034;3.19537e-15
106036;3.87745e-12
106035;2.81845e-08
106033;4.92312e-10
106031;3.77552e-14
106032;3.05806e-12
106029;6.65072e-09
106028;2.05611e-09
106030;8.97111e-11
106026;7.28003e-09
106027;5.4331e-14
106023;2.82897e-09
106024;5.36212e-09
106022;1.10069e-07
106025;1.91024e-11
106021;1.87449e-13
106019;4.96836e-09
106020;2.07982e-10
106017;1.82356e-11
106015;7.43807e-08
106018;1.12735e-10
106016;2.8094e-10
106012;4.08198e-10
106014;1.30056e-10
106011;1.6518e-10
106013;4.09607e-11
106009;3.90641e-10
106005;1.39366e-09
106010;3.61173e-11
106006;2.23836e-10
106007;3.99605e-12
106008;4.43403e-13
106003;3.32645e-08
106002;1.43851e-09
106001;2.61712e-12
105999;8.24813e-10
106000;1.41966e-10
105997;3.61371e-10
106004;7.31297e-11
105998;3.95811e-08
105996;1.13241e-09
105995;1.09657e-10
105994;3.08734e-10
105992;8.41998e-12
105990;1.16282e-08
105991;2.22477e-09
105993;8.80135e-09
105988;5.7523e-09
105989;1.27399e-08
105986;1.24864e-10
105987;8.15289e-11
105981;1.65957e-09
105985;5.25289e-12
105984;5.15296e-10
105983;5.12424e-11
105982;2.72691e-14
105980;5.46403e-10
105978;2.27351e-09
105971;nan
105976;2.41015e-09
105974;6.19742e-13
105977;1.48456e-07
105979;2.49797e-10
105972;2.38013e-08
105967;nan
105975;3.30644e-13
105973;2.90848e-09
105970;9.50982e-09
105968;4.39316e-08
105969;1.6518e-08
105966;1.67613e-11
105962;9.31071e-08
105965;3.41865e-11
105963;6.53926e-12
105961;3.19967e-08
105964;5.06458e-09
105960;1.68124e-11
105958;2.22249e-10
105957;7.33362e-09
105954;3.32645e-08
105956;8.30372e-11
105959;2.50581e-10
105955;6.13496e-09
105953;8.23826e-10
105947;2.19993e-09
105945;4.27522e-11
105951;8.39579e-10
105946;3.66501e-11
105952;4.59333e-10
105950;1.09232e-11
105949;1.41681e-08
105948;1.04281e-11
105944;2.11974e-11
105942;2.47296e-09
105943;8.03924e-10
105940;2.84306e-07
105939;1.33379e-08
105937;2.29449e-07
105938;1.66699e-13
105941;2.1924e-09
105935;6.27151e-15
105936;3.89233e-08
105934;1.02722e-08
105933;1.17368e-07
105931;4.67952e-09
105932;1.24984e-08
105929;6.88091e-08
105930;6.50275e-10
105928;9.07097e-12
105926;2.51041e-09
105927;4.69828e-08
105923;4.9873e-11
105922;3.41924e-11
105925;3.32763e-09
105924;8.60966e-08
105921;3.88345e-11
105920;4.2921e-08
105918;4.03852e-09
105914;3.9934e-10
105919;2.85361e-08
105917;7.45902e-10
105915;4.30955e-09
105913;7.17904e-09
105916;2.24494e-09
105912;3.15249e-11
105909;2.45551e-08
105910;9.81214e-09
105911;1.55466e-08
105907;2.49531e-09
105908;6.55015e-11
105906;1.85292e-10
105903;2.34511e-08
105904;7.39678e-08
105902;1.13855e-11
105905;5.55081e-11
105898;7.39902e-12
105899;1.52684e-09
105900;1.1301e-09
105901;1.99806e-08
105896;1.24649e-13
105897;1.94095e-09
105895;1.08054e-07
105894;6.57009e-07
105888;nan
105893;5.89288e-09
105889;1.20005e-08
105892;1.39762e-07
105890;1.36941e-11
105891;7.17859e-07
105887;3.46391e-07
105885;3.18901e-07
105884;3.27924e-08
105886;2.79138e-09
105883;3.27924e-08
105882;8.36069e-10
105879;2.1509e-10
105881;1.11534e-09
105878;1.31911e-14
105876;1.64835e-09
105873;nan
105874;1.4959e-08
105877;7.32287e-09
105875;4.80765e-08
105880;4.27188e-11
105872;3.16715e-12
105870;9.27275e-10
105867;4.79292e-12
105871;2.8094e-10
105869;1.13631e-07
105866;4.76536e-09
105868;7.59981e-08
105863;1.8094e-11
105864;2.04188e-12
105865;1.25769e-08
105861;1.36634e-11
105862;5.13282e-08
105858;8.69527e-08
105857;5.43888e-10
105859;3.23617e-08
105860;6.43353e-09
105856;1.25769e-08
105855;1.48395e-07
105853;8.5194e-10
105852;9.79011e-08
105851;3.54556e-08
105854;1.83774e-07
105849;5.66411e-09
105850;9.92005e-09
105848;5.63691e-09
105846;1.30369e-07
105845;2.4786e-16
105843;1.65102e-07
105844;6.92337e-09
105847;1.09657e-10
105842;4.11757e-08
105841;6.51179e-08
105840;1.03056e-08
105838;2.71614e-08
105837;1.45458e-10
105835;2.09088e-15
105839;1.77133e-08
105836;1.03802e-07
105834;1.24984e-08
105833;5.99568e-14
105832;4.34462e-07
105831;3.94879e-07
105826;9.08931e-12
105827;4.61096e-08
105829;2.33277e-11
105830;9.3984e-08
105828;2.31494e-09
105824;1.12206e-09
105825;8.53172e-11
105822;4.29936e-09
105823;4.23756e-12
105818;1.50804e-08
105821;8.00021e-15
105817;3.43319e-10
105820;2.52081e-08
105819;1.3276e-09
105816;8.33309e-08
105815;1.02165e-11
105812;3.275e-15
105813;5.8367e-09
105810;2.3962e-15
105814;6.46908e-08
105811;4.21585e-09
105807;3.91642e-12
105808;4.30974e-10
105809;7.2689e-10
105803;2.64e-11
105805;4.35663e-11
105806;3.99352e-11
105801;4.94898e-12
105802;3.89675e-21
105804;1.69653e-11
105800;9.88403e-11
105798;1.21516e-10
105797;2.51868e-12
105799;3.07828e-10
105796;2.36575e-08
105795;1.05615e-12
105790;1.45552e-12
105794;1.18614e-10
105793;8.69917e-09
105791;9.1851e-10
105792;6.36422e-10
105788;2.94486e-11
105787;1.70207e-11
105786;9.28153e-10
105789;2.37821e-12
105785;1.60316e-07
105784;1.6051e-09
105783;4.4841e-18
105782;4.35783e-11
105781;5.84711e-11
105780;5.84711e-11
105779;5.67276e-09
105778;5.84858e-09
105777;1.98014e-09
105776;4.49274e-10
105775;6.1324e-08
105774;1.11709e-12
105769;2.43554e-11
105773;5.59004e-10
105772;2.50658e-11
105767;4.52879e-09
105770;6.32872e-08
105766;2.90711e-09
105768;1.07449e-09
105761;nan
105771;1.63682e-09
105763;5.00569e-13
105765;5.15453e-10
105764;2.15331e-11
105762;2.77136e-09
105760;1.51688e-08
105759;2.44006e-13
105758;1.49681e-09
105756;9.07177e-12
105757;7.92063e-08
105752;6.13038e-10
105754;6.89759e-09
105755;1.277e-09
105751;6.72409e-13
105753;7.9991e-08
105750;2.8707e-12
105749;2.36098e-09
105747;1.61014e-08
105745;1.48964e-09
105746;1.05838e-10
105748;1.26182e-10
105744;1.59931e-09
105743;2.28045e-11
105741;8.84384e-10
105742;2.31787e-11
105737;2.02619e-14
105738;5.09365e-09
105739;9.73136e-14
105735;1.93797e-08
105736;1.96067e-08
105740;6.4297e-13
105733;8.1394e-14
105734;3.1891e-14
105732;1.44471e-11
105731;4.71131e-11
105725;1.51454e-13
105728;1.85554e-08
105729;1.731e-09
105727;4.7775e-10
105726;2.25667e-07
105730;1.90713e-11
105722;4.70354e-08
105724;9.46283e-10
105723;7.19908e-10
105721;1.53625e-09
105716;2.27376e-08
105718;2.70484e-11
105719;2.03598e-10
105720;2.03598e-10
105717;2.65986e-08
105715;1.54879e-09
105714;1.31056e-10
105713;4.19596e-09
105711;7.04391e-09
105709;6.10086e-10
105712;6.61099e-09
105710;2.41956e-11
105708;3.90848e-13
105707;6.39344e-10
105704;2.60376e-11
105705;4.14869e-10
105706;6.36659e-08
105703;4.68677e-09
105702;3.89992e-09
105697;2.9492e-09
105701;1.30886e-08
105700;4.25121e-10
105699;4.4747e-11
105698;2.0472e-08
105696;3.30413e-12
105695;1.08055e-09
105694;4.71865e-08
105692;1.9224e-09
105693;6.06321e-11
105691;3.92809e-09
105690;1.34875e-08
105688;3.10644e-08
105687;2.49955e-10
105689;5.49072e-07
105686;1.30819e-07
105683;4.17568e-08
105685;6.64546e-09
105684;1.50897e-10
105682;3.88316e-09
105681;3.27424e-14
105680;3.46005e-09
105679;2.87524e-08
105678;9.64042e-11
105676;1.2051e-10
105675;1.86904e-08
105677;2.58525e-10
105674;1.38289e-08
105669;nan
105670;1.67832e-12
105673;1.08396e-09
105671;8.85752e-09
105672;1.8779e-08
105668;7.01499e-10
105667;1.01531e-12
105666;3.50444e-15
105665;1.42431e-08
105663;1.1283e-10
105664;7.17401e-11
105656;4.99822e-10
105661;8.93233e-08
105660;3.17287e-08
105662;5.29751e-10
105659;4.4799e-08
105658;3.54882e-08
105657;1.47113e-09
105654;7.78755e-08
105655;2.30981e-09
105652;2.062e-08
105649;1.47884e-08
105651;5.06516e-09
105653;6.36422e-10
105650;5.20261e-08
105648;5.97365e-09
105646;4.76867e-09
105644;7.35156e-08
105645;5.41165e-08
105641;4.03306e-11
105647;1.10312e-08
105643;1.8652e-08
105642;7.56577e-08
105640;4.8816e-11
105639;5.14683e-10
105638;3.50256e-10
105635;7.54795e-09
